unique_quad,field_mission,sampling_site,site_blind_number,sampling_date,obs1,obs2,mud_google_percent,emerg_google_percent,other_google_percent,mud_planned_reps,emerg_planned_reps,other_planned_reps,mud_obs1_percent,emerg_obs1_percent,other_obs1_percent,mud_obs2_percent,emerg_obs2_percent,other_obs2_percent,mud_obsavg_percent,emerg_obsavg_percent,other_obsavg_percent,mud_actual_reps,emerg_actual_reps,other_actual_reps,sampling_start_time_cleaned,eval_obs,flowmeter_rotations,secchi_depth_cm,temp_C,salinity_brix,pH,nitrate_mg.L_NO3,nitrite_mg.L_NO2,phosphate_mg.L_PO4,oxygen_mg.L_o2,point_ID,lat,long,microhabitat_type,depth_cm_cleaned_agg,typha,phrag,cyperus,poa_grass,ludwigia,nymphaea,salvinia,ceratophyllum,potamogeton,pistia,azolla,ipomea,lemna,emergent_stems_cleaned,floating_veg_g_cleaned,number_scoops,field_count_bulinus,date_plated,snail_is_trunc_globo,molec_conf_truncatus,molec_conf_globosus,molec_conf_schisto_haem,molec_conf_schisto_bovis,molec_conf_hybrid,molec_conf_non_schisto,bulinus_mean_shell_height,site_FM_combo,include_in_which_analyses
31-May-16_Syer 2_15,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,15,16.071109,-15.895036,other,50,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,600,3,1,NA,1,0,0,0,0,0,0,3.63,Syer 2_FM_1,include_all
31-May-16_Syer 2_2,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,2,16.071552,-15.894898,emergent,8,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,3,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_20,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,20,16.071499,-15.894963,mud,35,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_21,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,21,16.071198,-15.894785,emergent,18,1,0,1,0,1,0,0,0,1,0,NA,NA,NA,2,50,NA,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_3,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,3,16.071302,-15.894925,mud,33,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_4,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,4,16.071365,-15.894842,mud,13,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_5,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,5,16.0713,-15.895118,mud,60,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_6,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,6,16.07128,-15.895004,mud,53,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,57,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_7,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,7,16.071185,-15.895037,mud,49,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_8,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,8,16.071501,-15.894859,other,14,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,0,10,3,0,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-16_Syer 2_9,1,Syer 2,NA,31-May-16,NA,NA,67,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,NA,NA,3,40,32,0,6.5,3.85,0.01,0.32,NA,9,16.071109,-15.894975,emergent,30,1,1,0,0,0,0,0,1,1,0,NA,NA,NA,13,400,9,2,NA,0,0,0,0,0,0,0,NA,Syer 2_FM_1,include_all
31-May-17_Merina Gewel 1_10,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,10,15.94399113,-15.97193932,emergent,95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_13,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,13,15.94428696,-15.97194286,other,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_15,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,15,15.94420839,-15.97199469,mud,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_17,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,17,15.94402037,-15.97193589,mud,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_18,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,18,15.94405855,-15.97204385,mud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_2,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,2,15.94427234,-15.97184346,emergent,35,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_21,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,21,15.94420449,-15.97195115,mud,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_24,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,24,15.94418607,-15.97199082,mud,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_26,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,26,15.94422974,-15.97192214,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_3,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,3,15.94421444,-15.97202267,mud,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_4,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,4,15.94410143,-15.97189842,mud,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_6,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,6,15.94408834,-15.97192648,mud,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_7,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,7,15.9442768,-15.97186063,mud,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_8,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,8,15.94397344,-15.97186596,emergent,58,1,0,0,0,0,0,0,1,0,0,0,0,0,2,100,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 1_9,4,Merina Gewel 1,23,31-May-17,AC,Raph,40,58,2,6,8,1,70,20,10,80,15,5,75,17.5,7.5,11,3,1,11:58,,4,42,30,0,6.75,4.21,0.04,0.61,NA,9,15.94418839,-15.9718774,mud,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 1_FM_4,include_all
31-May-17_Merina Gewel 2_10,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,10,15.94162922,-15.97221754,mud,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_11,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,11,15.94164434,-15.97225077,emergent,12,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_12,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,12,15.94164751,-15.97220753,emergent,30,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_13,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,13,15.94162143,-15.97226938,mud,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_14,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,14,15.94162379,-15.97221897,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_15,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,15,15.94160365,-15.97222216,emergent,20,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_16,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,16,15.94160365,-15.97220985,emergent,30,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_17,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,17,15.94164434,-15.97225077,mud,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_2,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,2,15.94161619,-15.97225557,other,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_3,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,3,15.94164893,-15.9721943,mud,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_4,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,4,15.94161727,-15.9722175,mud,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_5,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,5,15.9416189,-15.97224727,mud,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_7,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,7,15.94163789,-15.97221854,mud,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_8,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,8,15.94164212,-15.97220962,mud,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 2_9,4,Merina Gewel 2,22,31-May-17,AC,Raph,32,67,2,5,9,1,45,50,5,80,15,5,62.5,32.5,5,9,5,1,11:30,Raph,1,41,30,0,6.5,2.2,0.02,1.3,NA,9,15.94164636,-15.97216574,mud,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 2_FM_4,include_all
31-May-17_Merina Gewel 3_1,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,1,15.93872338,-15.97124188,other,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_10,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,10,15.93872724,-15.9711768,mud,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_13,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,13,15.93871182,-15.97119786,mud,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_14,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,14,15.93868055,-15.97123238,mud,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_15,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,15,15.93870118,-15.97123021,mud,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_16,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,16,15.93871864,-15.97121679,emergent,35,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_17,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,17,15.93869634,-15.97121849,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_18,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,18,15.93867586,-15.97125651,mud,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_19,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,19,15.93871773,-15.9711398,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_2,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,2,15.93872238,-15.97116912,mud,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_3,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,3,15.93871244,-15.97114846,emergent,39,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_4,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,4,15.93869088,-15.97122883,mud,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_5,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,5,15.93872525,-15.97116304,mud,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_6,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,6,15.93872421,-15.97117548,mud,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 3_9,4,Merina Gewel 3,21,31-May-17,AC,Raph,27,73,0,4,11,0,80,15,5,80,15,5,80,15,5,12,2,1,11:00,Raphael,3,20,29,0,7.3,0.48,0.01,0.78,NA,9,15.9387165,-15.97124603,mud,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 3_FM_4,include_all
31-May-17_Merina Gewel 4_10,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,10,15.93702923,-15.96965405,mud,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_11,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,11,15.93700996,-15.9696405,mud,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_13,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,13,15.93719561,-15.96972512,mud,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_15,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,15,15.93715602,-15.96970877,mud,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_16,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,16,15.93710213,-15.9696121,mud,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_17,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,17,15.93709141,-15.96964031,mud,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_18,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,18,15.9372678,-15.96964305,mud,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
31-May-17_Merina Gewel 4_2,4,Merina Gewel 4,20,31-May-17,AC,Raph,79,21,0,12,3,0,85,10,5,80,10,10,82.5,10,7.5,13,1,1,10:26,Raph,4,51,29,0,NA,2.2,0.01,0.79,NA,2,15.93718469,-15.96966706,mud,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,NA,Merina Gewel 4_FM_4,include_all
